hotel_name,hotel_url,title,score,positive,negative,date
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Comoda,9.0,,,Comentó el: 10 de septiembre de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,,,Comentó el: 5 de agosto de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,,,Comentó el: 25 de julio de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Fantástico,9.0,,,Comentó el: 29 de mayo de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,,,Comentó el: 12 de mayo de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,,,Comentó el: 11 de mayo de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,,,Comentó el: 3 de mayo de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,"Confortable, super atenta la anfitriona, muy lindo apartamento",10,,,Comentó el: 2 de abril de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Muy bien,8.0,,,Comentó el: 9 de enero de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,,,Comentó el: 8 de enero de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,,,Comentó el: 25 de diciembre de 2022
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,¡Excelente! Nuestra estancia fue muy agradable. Lo recomiendo ampliamente.,10,,,Comentó el: 11 de diciembre de 2022
Hacienda Soltepec Suites Campo de Golf,https://www.booking.com/hotel/mx/hacienda-soltepec-huamantla.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=5dbbecaa262c9ae6d98732a84c2f6467&dist=0&group_adults=2&group_children=0&hapos=75&hpos=25&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738917&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Nos encanta mucho hospedarnos ahí!,10,"Un lugar imperdible para visitar en Huamantla, la comida excelente, instalaciones, personal, precio, sin duda regresaremos",Todo bien!,Comentó el: 4 de septiembre de 2025
Hacienda Soltepec Suites Campo de Golf,https://www.booking.com/hotel/mx/hacienda-soltepec-huamantla.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=5dbbecaa262c9ae6d98732a84c2f6467&dist=0&group_adults=2&group_children=0&hapos=75&hpos=25&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738917&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Fantástico,9.0,La atmósfera tranquila que se respira,Falta mantenimiento en las habitaciones (pintura principalmente),Comentó el: 27 de agosto de 2025
Hacienda Soltepec Suites Campo de Golf,https://www.booking.com/hotel/mx/hacienda-soltepec-huamantla.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=5dbbecaa262c9ae6d98732a84c2f6467&dist=0&group_adults=2&group_children=0&hapos=75&hpos=25&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738917&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Muy bien,8.0,Bonito lugar y bonitas instalaciones,"El personal de limpieza quiso entrar en la mañana a hacer la limpieza aún cuando do estábamos durmiendo. Y no regresaron a realizar la limpieza así que la habitación se quedó sin hacer 
Lo reportamos en recepción y nos dijeron que harían la habitación más tarde pero eso no sucedió",Comentó el: 16 de agosto de 2025
Hacienda Soltepec Suites Campo de Golf,https://www.booking.com/hotel/mx/hacienda-soltepec-huamantla.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=5dbbecaa262c9ae6d98732a84c2f6467&dist=0&group_adults=2&group_children=0&hapos=75&hpos=25&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738917&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Buen lugar para escaparte un fin de semana,9.0,Está muy agradable para descansar,,Comentó el: 2 de junio de 2025
Hacienda Soltepec Suites Campo de Golf,https://www.booking.com/hotel/mx/hacienda-soltepec-huamantla.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=5dbbecaa262c9ae6d98732a84c2f6467&dist=0&group_adults=2&group_children=0&hapos=75&hpos=25&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738917&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Muy bien,8.0,"LA COCINA SIGUE SIENDO BUENA, AUNQUE EL PERSONAL QUE ATIENDE UN POCO DISTRAIDO
LA CALIDAD DE LA HABITACIÓN SUPERÓ LA DE MI ESTANCAI EN EL MES DE NERO DEL 2025",CUANDO HAY EVENTOS MASIVOS (TORNEO DE TENIS) EL PERSONAL DE PRESIONA Y NO BRINDA LA ATENCIÓN ADECUADA,Comentó el: 9 de mayo de 2025
Hacienda Soltepec Suites Campo de Golf,https://www.booking.com/hotel/mx/hacienda-soltepec-huamantla.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=5dbbecaa262c9ae6d98732a84c2f6467&dist=0&group_adults=2&group_children=0&hapos=75&hpos=25&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738917&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Fantástico,9.0,,"Siento que el precio es demasiado. Nos mandaron a las suites de golf, y creo que es caro.",Comentó el: 30 de abril de 2025
Hacienda Soltepec Suites Campo de Golf,https://www.booking.com/hotel/mx/hacienda-soltepec-huamantla.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=5dbbecaa262c9ae6d98732a84c2f6467&dist=0&group_adults=2&group_children=0&hapos=75&hpos=25&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738917&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Excepcional,10,Todo,,Comentó el: 10 de abril de 2025
Hacienda Soltepec Suites Campo de Golf,https://www.booking.com/hotel/mx/hacienda-soltepec-huamantla.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=5dbbecaa262c9ae6d98732a84c2f6467&dist=0&group_adults=2&group_children=0&hapos=75&hpos=25&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738917&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Agradable,9.0,Mucho,Quizá una alberca mas cercana,Comentó el: 29 de enero de 2025
Hacienda Soltepec Suites Campo de Golf,https://www.booking.com/hotel/mx/hacienda-soltepec-huamantla.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=5dbbecaa262c9ae6d98732a84c2f6467&dist=0&group_adults=2&group_children=0&hapos=75&hpos=25&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738917&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,.,8.0,La ubicación y la comodidad,"Que me hablaran a las 7:40 de la madrugada para pedirme datos de facturación 😡
Creo que les faltaría lugares de recarga para autos eléctricos",Comentó el: 30 de diciembre de 2024
Hacienda Soltepec Suites Campo de Golf,https://www.booking.com/hotel/mx/hacienda-soltepec-huamantla.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=5dbbecaa262c9ae6d98732a84c2f6467&dist=0&group_adults=2&group_children=0&hapos=75&hpos=25&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738917&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Fantástico,9.0,"La comida, el lugar.
La zona del mercadito",,Comentó el: 21 de diciembre de 2024
Hacienda Soltepec Suites Campo de Golf,https://www.booking.com/hotel/mx/hacienda-soltepec-huamantla.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=5dbbecaa262c9ae6d98732a84c2f6467&dist=0&group_adults=2&group_children=0&hapos=75&hpos=25&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738917&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Maravilloso lugar,10,Instalaciones muy bonitas y acogedoras,No hay vida nocturna,Comentó el: 20 de diciembre de 2024
Hacienda Soltepec Suites Campo de Golf,https://www.booking.com/hotel/mx/hacienda-soltepec-huamantla.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=5dbbecaa262c9ae6d98732a84c2f6467&dist=0&group_adults=2&group_children=0&hapos=75&hpos=25&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738917&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Muy agradable y acogedora estancia.,10,Muy limpio y confortable.,Todo estuvo perfecto.,Comentó el: 15 de diciembre de 2024
Hacienda Soltepec Suites Campo de Golf,https://www.booking.com/hotel/mx/hacienda-soltepec-huamantla.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=5dbbecaa262c9ae6d98732a84c2f6467&dist=0&group_adults=2&group_children=0&hapos=75&hpos=25&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738917&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Un fin de semana sorprendentemente maravilloso.,10,"Esta muy lindo el lugar, nos tocó un bungalow en la
Zona residencial del campo de golf y fue sumamente cómodo, sin ruido , rodeado de árboles y jardines, muy lindo. La habitación muy bien y con calefacción, funcionaba todo.
La cama muy cómoda, pero lo mejor fue su maravillosa comida del restaurante de la Hacienda, simplemente deliciosa. Felicitaciones a la Mayora por su excelente calidad de comida y panadería.","Me hubiera encantado caminar hacia la Hacienda pero no están conectados, hay que tomar siempre el auto para dirigirse hacia la Hacienda, es decir , salir en auto a la carretera para llegar al estacionamiento de la Hacienda. Seria genial que hicieran una conexión interna.",Comentó el: 1.º de septiembre de 2024
Hacienda Soltepec Suites Campo de Golf,https://www.booking.com/hotel/mx/hacienda-soltepec-huamantla.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=5dbbecaa262c9ae6d98732a84c2f6467&dist=0&group_adults=2&group_children=0&hapos=75&hpos=25&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738917&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Lujo y tranquilidad,9.0,"Me gustó que es como una casa con sala, comedor, cocina, vestidir, recamara, baño, el auto queda en la puerta, la limpieza y la tranquilidad",Que no tiene vista al campo de golf,Comentó el: 15 de agosto de 2024
Hacienda Soltepec Suites Campo de Golf,https://www.booking.com/hotel/mx/hacienda-soltepec-huamantla.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=5dbbecaa262c9ae6d98732a84c2f6467&dist=0&group_adults=2&group_children=0&hapos=75&hpos=25&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738917&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Estancia agradable,10,La ubicación muy muy cerca del centro de Huamantla.,Tuvimos que esperar un poco más de más 3 pm para que nos entregaran la habitación.,Comentó el: 14 de agosto de 2024
Hacienda Soltepec Suites Campo de Golf,https://www.booking.com/hotel/mx/hacienda-soltepec-huamantla.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=5dbbecaa262c9ae6d98732a84c2f6467&dist=0&group_adults=2&group_children=0&hapos=75&hpos=25&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738917&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Hermosa vista y tranquilidad,9.0,"La vista es hermosa, el campo bien cuidado. Habitación acojedora, comida rica y buenos precios. El museo muy padre y rico el pulque. El gimnasio muy completo y excelente vista","El colchón muy suave, sería buena una remodelación a la alberca y más limpieza en los baños de áreas comunes",Comentó el: 7 de agosto de 2024
Hacienda Soltepec Suites Campo de Golf,https://www.booking.com/hotel/mx/hacienda-soltepec-huamantla.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=5dbbecaa262c9ae6d98732a84c2f6467&dist=0&group_adults=2&group_children=0&hapos=75&hpos=25&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738917&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,,8.0,,,Comentó el: 5 de agosto de 2024
Hacienda Soltepec Suites Campo de Golf,https://www.booking.com/hotel/mx/hacienda-soltepec-huamantla.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=5dbbecaa262c9ae6d98732a84c2f6467&dist=0&group_adults=2&group_children=0&hapos=75&hpos=25&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738917&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Feliz,10,"Muy confortable, limpio y silencioso",,Comentó el: 21 de julio de 2024
Hacienda Soltepec Suites Campo de Golf,https://www.booking.com/hotel/mx/hacienda-soltepec-huamantla.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=5dbbecaa262c9ae6d98732a84c2f6467&dist=0&group_adults=2&group_children=0&hapos=75&hpos=25&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738917&srpvid=bb7524eee5340395&type=total&ucfs=1&activeTab=htReviews,Muy bien,10,Muy bonitas las instalaciones y todas las áreas verdes,Pedí un rollo de papel y no me lo llevaron hasta el siguiente día,Comentó el: 2 de mayo de 2024
